SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2258,3,2,Rural,1951,185410.58230684447
1164,3,1,Suburb,1979,134632.1420215642
2201,5,2,Rural,2004,201550.08746981827
2819,5,1,Suburb,1981,404370.75242122775
1365,3,3,Suburb,1971,124479.08207933525
2548,3,3,Suburb,1965,284394.8408763628
1340,4,2,Urban,1965,89245.31572591061
2716,3,3,Suburb,2015,350177.2535438358
1841,5,1,Urban,1976,199721.00236327425
1882,4,3,Suburb,1952,296607.3629523732
2764,5,1,Suburb,2014,292998.1831957764
1192,3,1,Urban,1997,150881.8979995623
2084,2,1,Suburb,1979,266986.22278261086
2111,5,2,Urban,1992,262610.461604968
2306,3,3,Urban,2016,257360.81989555745
2556,2,1,Rural,1953,292310.9151709728
1967,5,2,Rural,2009,266433.48765219725
2408,4,1,Suburb,2008,280424.5040923693
1310,2,3,Rural,1994,183019.04790233605
2996,2,3,Suburb,1977,346566.4628631895
1821,2,3,Urban,1974,199009.7558950525
1157,2,1,Suburb,1962,154951.9857367722
2329,4,2,Urban,1950,286758.9083930389
1920,2,3,Rural,1999,180409.2944079901
1319,5,2,Suburb,2007,193892.19849676156
2212,5,3,Rural,1969,253131.6642625976
1700,3,2,Rural,1991,76514.13932839493
1154,2,3,Rural,1954,142252.26274501169
2879,4,2,Rural,1980,233957.83026634285
1503,2,3,Suburb,1980,235452.08753081464
2791,2,1,Suburb,1969,370686.6525654159
2707,2,1,Suburb,1959,329223.5729212152
2970,4,1,Urban,2004,299354.3999068431
1394,5,1,Rural,1956,239624.4034229831
1314,4,3,Rural,1952,225789.4540675599
2633,5,2,Rural,1987,282447.10413087683
2403,3,1,Suburb,2008,402853.78011652967
2479,5,3,Suburb,1963,288468.25207696133
1582,4,3,Urban,1969,167318.73802212765
2801,2,2,Rural,1957,274474.3938847376
1161,4,2,Rural,1985,162150.82661115436
1947,2,2,Rural,2014,176602.73256268306
2839,3,3,Urban,1971,302086.9822563332
1347,2,3,Suburb,1987,110068.97329803258
1140,3,3,Urban,2015,240504.97834743164
1844,5,3,Urban,2019,209692.7722861572
2843,3,1,Urban,1999,343849.7505461117
1098,3,2,Suburb,1972,172045.9513905827
1232,2,3,Rural,2005,171788.8043530707
1955,5,3,Suburb,1963,315107.45678180084
2652,2,2,Suburb,2019,316733.1469857738
2108,4,2,Rural,1955,232101.2660140492
1192,5,1,Urban,1955,151839.25016068635
2580,5,1,Urban,1999,217116.12708236225
1783,5,2,Urban,1983,260820.7774769814
1363,3,3,Rural,1989,114308.3179791642
1730,5,1,Suburb,1991,226799.95259929413
2184,4,2,Urban,1961,218432.86720087
2243,4,2,Urban,2000,244470.3610659644
1644,4,1,Rural,1992,137979.20495312105
1075,4,2,Suburb,1965,102687.5464447223
2733,3,2,Urban,1960,331646.17277782504
2919,5,1,Rural,1954,321808.077552541
1406,5,1,Rural,2017,24362.377288517226
2100,3,3,Suburb,1967,190423.20924281707
1507,2,2,Suburb,1974,124124.52723793738
1696,2,2,Suburb,1964,143555.43970446335
1211,2,1,Rural,2019,142025.84086979058
2212,5,3,Rural,1997,278844.7106718511
2901,5,2,Urban,2000,350783.7327304466
1083,3,1,Rural,1985,130929.87350194232
2946,2,1,Rural,2014,241830.45950427296
2921,3,3,Rural,1990,359005.7628714976
1250,5,3,Suburb,1954,220217.47151757477
1436,5,3,Rural,1971,168589.52213851525
1762,5,1,Rural,1975,63568.42875368634
2129,3,3,Suburb,1950,156636.93668410933
2071,5,2,Rural,2000,253510.5747122822
2591,4,2,Rural,1987,310908.6297795483
2393,3,2,Suburb,1952,192621.0637831132
1633,3,3,Rural,1985,168710.2751372452
1113,2,3,Rural,1988,182174.54933699628
2385,2,1,Suburb,1963,212863.56799263365
1288,3,3,Suburb,1950,122126.61503079996
2149,5,2,Rural,1973,184185.330885739
1008,5,3,Rural,1981,117897.82429133164
2948,3,2,Suburb,1965,329459.8763448439
2738,3,1,Urban,1960,359600.2561185
1935,3,3,Urban,1992,209297.14258715967
2592,5,2,Suburb,1987,282751.3963933808
1649,3,2,Rural,1976,202469.21921077283
2867,3,2,Rural,2012,423152.9315661439
1878,2,3,Suburb,2013,175500.78141092006
1109,5,2,Suburb,1978,110990.46614486328
2445,2,2,Urban,1997,241660.31778943609
2762,2,3,Rural,1963,230776.2031357009
1162,3,2,Rural,2018,174239.96353259785
2701,4,3,Rural,1955,377947.0700601043
1256,3,3,Suburb,1996,119443.1429157692
1929,5,2,Urban,1953,315332.47308072506
2311,4,3,Suburb,2008,273848.1779191713
2089,4,1,Rural,1961,275830.5007445093
1524,5,1,Rural,2006,220228.2905857636
1288,2,2,Suburb,2017,201032.8260079437
2078,3,1,Rural,1951,207890.8761103933
2676,4,3,Suburb,1961,266282.69019734254
1820,2,1,Urban,1968,301396.4392937751
2048,2,1,Urban,2006,169271.0170561002
2386,5,2,Urban,1983,286257.1871283744
1198,2,2,Urban,1975,122318.2461035978
2632,4,1,Suburb,2000,279741.99731334904
1315,3,3,Suburb,2005,45686.85307920736
2427,5,1,Rural,1993,230527.8894347525
1137,5,1,Suburb,1972,160745.9950837858
2885,4,2,Suburb,1999,336793.4311105545
2825,5,3,Urban,1974,374046.5434270035
2982,2,3,Suburb,2020,391077.7421749349
2274,2,3,Rural,2003,236212.81256249305
2615,2,1,Rural,1987,275221.01384371746
1671,2,2,Urban,1977,103688.5207870428
2397,5,1,Urban,1953,395569.2293149189
1614,5,1,Urban,1964,165903.36853849638
1898,2,1,Rural,1961,176776.25662512096
1521,4,3,Rural,1981,344927.45492420124
2072,2,1,Urban,1956,262878.4643760408
2778,4,2,Suburb,1998,335896.29092116863
2096,3,2,Urban,1987,269344.4562813451
2335,5,2,Suburb,1976,318214.7618960366
1943,5,1,Urban,1954,178125.57213462825
1871,5,3,Urban,1981,208206.79889558087
1808,4,3,Suburb,1956,250175.8692903028
2777,2,3,Urban,1957,310019.02240703325
2763,2,2,Suburb,2019,261230.56049005484
2786,5,3,Urban,1990,351719.8221765403
2424,2,2,Urban,1951,245141.40823315215
2563,3,1,Rural,2021,309113.8951904627
2581,2,3,Rural,1963,194416.60196449893
1216,4,3,Rural,1970,82277.71713417117
2560,4,3,Suburb,1968,353191.1557886386
2447,4,1,Suburb,2007,192342.0613743856
1106,4,1,Urban,1967,119060.49257019495
2750,4,2,Suburb,1998,234482.9977470729
1250,3,2,Urban,1975,97956.01299293598
2111,2,1,Rural,1985,295147.6342313348
1872,2,2,Suburb,2021,167793.10476556476
2430,5,2,Urban,1953,382064.8232033449
1361,4,2,Suburb,1968,132117.97322916903
1893,2,2,Rural,1994,234289.4719109845
2246,5,3,Rural,1951,300360.7319942571
1746,4,1,Urban,1980,181968.8621224688
2573,2,1,Rural,2013,245565.20796412972
1960,5,2,Rural,1990,233495.99155966967
1096,5,2,Urban,1980,129181.85514384462
1811,4,3,Urban,1966,259388.7164648573
1612,5,1,Suburb,2005,243956.72951129096
2884,4,1,Urban,2009,321077.74306272814
2901,3,2,Suburb,1981,365920.3114499346
1958,5,2,Rural,2016,176197.5004921827
1665,5,2,Suburb,2016,209599.630383686
1491,2,2,Urban,2006,188094.4797184644
2898,2,2,Rural,1973,260246.50276679272
1986,4,3,Urban,1979,217781.9853082592
2357,2,3,Suburb,1950,180705.2700312412
1213,5,2,Urban,1970,264311.9626536758
1142,5,3,Suburb,1998,136050.4777043681
1536,2,3,Suburb,2017,130622.34330702752
2693,5,2,Suburb,1967,305962.67654160515
2765,3,1,Urban,2010,320482.146437581
1970,3,2,Rural,1970,252802.84436491565
2860,2,2,Urban,2010,265045.4869486676
2823,5,2,Urban,1955,308663.70786816464
1533,3,1,Rural,1978,160892.72520516952
2657,5,1,Rural,1982,294315.5232082493
1930,2,1,Suburb,1970,174945.40606012495
1222,2,3,Rural,2018,275108.3388824498
2574,5,1,Rural,1952,325651.87903683155
1627,5,1,Urban,2015,191259.17588638395
1191,4,3,Rural,1962,77119.23324314432
2070,2,3,Suburb,1999,293583.65558494854
1365,5,1,Suburb,2000,96421.57567838498
1707,3,3,Suburb,2004,205352.38607243224
2132,4,3,Urban,1966,120859.16975882465
1567,4,2,Urban,1997,173158.83719633438
1479,4,3,Rural,1977,134995.4142776593
1866,3,3,Rural,2013,231763.51063107632
1126,5,2,Rural,1967,216391.8257004564
1330,2,3,Suburb,1955,153317.31578928014
2763,5,3,Rural,1986,383292.0641264545
1385,5,3,Suburb,1996,226376.82150137905
2769,3,2,Urban,1965,322216.8029223396
1537,3,2,Rural,1998,138438.64575498702
1882,3,2,Suburb,2008,170018.70106358785
1121,3,1,Urban,1994,86194.98261569717
1572,4,3,Suburb,1960,191067.4426985527
2932,5,3,Rural,1978,379382.4143111259
2332,4,2,Suburb,1969,287596.3035519318
1301,2,1,Suburb,2002,114357.59508198386
1199,2,1,Suburb,1954,113772.88045424598
1897,5,2,Rural,1976,174353.1603197805
2513,4,2,Urban,2005,275425.52352306683
2287,4,2,Rural,2016,261849.0098264608
1678,2,3,Suburb,1990,232188.1539373437
2700,5,3,Rural,2005,311840.418416612
1028,5,1,Rural,1953,193479.15227137491
1466,5,2,Urban,1968,107891.8733505257
1601,5,2,Rural,1979,178556.5781937886
1930,5,2,Rural,1969,204901.08530617983
2311,5,1,Suburb,1963,254357.81664173648
2645,4,2,Urban,1963,251447.0512340971
1307,2,3,Rural,1969,154716.57739222652
1306,3,1,Urban,2004,50966.56116666367
2588,3,3,Urban,2021,244523.95067792665
1558,5,2,Rural,1978,228489.36173939804
1703,2,3,Suburb,1959,208610.22905002732
1086,2,1,Urban,1985,192222.0301249422
1468,2,2,Suburb,1994,173058.7217826924
1022,2,1,Suburb,1996,60264.75458253887
1188,2,1,Urban,1953,121979.74416508432
1350,4,3,Rural,2008,130245.15284686332
1482,5,2,Urban,2012,146344.84595465462
1472,5,1,Rural,1978,145204.49457419975
1858,4,3,Rural,1957,275911.50160127913
2658,3,3,Rural,1990,302041.46403528535
2712,3,1,Rural,2003,257491.59556143952
1046,3,1,Suburb,1974,125462.73914055304
2059,5,3,Rural,1954,205412.7704075125
1756,2,2,Suburb,1991,162468.48546327863
1174,5,2,Suburb,2014,157452.77278433362
1757,4,2,Rural,2004,253904.74315023416
2420,4,3,Suburb,1963,247729.3784061361
2734,3,3,Urban,1952,249891.15106007556
1220,5,1,Suburb,1992,163779.5108021027
1875,2,3,Urban,2017,190236.6929749306
2196,5,1,Rural,1974,269910.2989583488
1297,3,1,Urban,1956,70258.61226282905
1984,2,3,Urban,1966,238012.2736873899
1468,5,2,Rural,1968,132601.92014422402
1531,2,2,Suburb,1953,206099.7814978645
2884,2,1,Suburb,2014,311254.0617747857
1014,3,3,Rural,2016,160287.93802610764
2352,5,2,Rural,2013,259589.78986777048
1343,3,2,Rural,2018,195391.84767370537
1947,2,3,Urban,1961,196368.70330888336
1356,3,1,Rural,1983,220620.0481627939
2618,3,3,Suburb,1959,225388.9444153648
2606,5,1,Rural,1994,276694.8898793171
2665,3,1,Suburb,1951,178852.9412580771
2083,2,1,Rural,1990,108853.27414211276
2142,2,1,Urban,2012,200247.2778047544
1714,4,3,Suburb,2009,240382.1607131365
1788,4,3,Urban,2014,242813.39823717045
1035,4,2,Suburb,1981,91443.62875258262
2492,5,2,Suburb,1957,320803.25981587963
1178,4,2,Suburb,1968,239357.61899636936
2447,2,1,Urban,2010,176768.50329427898
2539,4,3,Suburb,1993,256826.18785461664
2570,2,3,Suburb,1998,229178.65444461367
2061,2,3,Rural,1978,166174.1451425304
1376,5,3,Suburb,2004,224422.2552617682
1298,5,2,Suburb,1962,171893.09244438124
2396,2,3,Urban,1985,215551.21644649445
1460,4,1,Rural,2013,148523.72433689918
2958,5,3,Urban,1958,329975.40153652057
2397,5,1,Rural,1981,313568.31335185404
2228,2,2,Rural,2021,253750.82143038404
2984,5,3,Suburb,2009,279994.23956087505
2573,2,2,Suburb,2020,291128.2393873145
1706,4,1,Urban,1973,191010.42431763903
2065,4,1,Urban,1974,153707.50168552194
1704,4,1,Rural,1992,147558.25801360558
2189,5,2,Urban,2015,223606.796155956
2850,3,1,Rural,1951,400028.4873091647
2527,2,3,Suburb,1992,320077.5549558983
1997,4,1,Suburb,1951,289793.59761464444
2489,4,3,Suburb,2013,310481.86144984525
1169,2,1,Suburb,1951,93180.31460324732
1150,5,1,Suburb,1953,131290.61302839182
1430,2,2,Suburb,1964,96243.65084778474
1632,4,3,Suburb,1991,88389.73679001315
1856,3,3,Rural,1951,114927.50016165146
1121,3,2,Rural,1970,222265.7005289116
2078,5,1,Suburb,2005,312241.84360522835
1720,4,2,Rural,1992,218137.31915355477
1120,4,1,Suburb,1996,156408.8476751006
2524,3,1,Urban,1991,266760.98612568143
1704,5,2,Suburb,1969,273870.0021667729
2597,4,3,Urban,1985,242563.79844742257
1095,5,1,Suburb,2011,121083.42271907696
2800,2,2,Rural,1964,326876.36813374696
1862,5,3,Urban,1968,279325.7615710802
2065,2,1,Suburb,1980,254327.28168626095
1337,2,2,Suburb,1967,106771.35572359338
1736,5,3,Rural,1996,178188.660483912
1919,2,2,Suburb,2016,207391.0504860758
2841,2,2,Rural,1994,397560.0102393243
2591,4,3,Urban,2006,361990.2033042552
1591,3,1,Rural,1992,78223.03709589844
1027,2,1,Rural,1976,113606.51098142075
1623,3,3,Suburb,2015,205518.62155557776
2678,4,3,Suburb,1950,317817.85882176354
1388,4,1,Rural,1989,90092.94110041887
2804,5,3,Suburb,2013,325592.3889989936
2311,4,2,Urban,1965,273112.1597874008
2014,5,2,Urban,1954,144524.5996716717
1602,2,2,Suburb,1996,134593.60853650147
1190,3,2,Urban,1999,90546.7521844264
2251,2,3,Rural,1966,238721.9831353493
1240,3,1,Suburb,1969,122405.93977143354
2698,4,3,Suburb,2020,296190.54949215904
1644,4,2,Urban,1979,211483.5068162816
2852,3,2,Urban,1979,259845.09795367
1747,2,2,Suburb,1991,143509.2466269501
1204,3,1,Suburb,1994,211810.3133960408
1759,5,2,Urban,1971,88178.43868807894
1614,2,1,Suburb,1970,125404.66631954991
1919,4,3,Urban,1961,210555.28501118984
1671,2,2,Rural,2013,221822.4729249844
2589,2,1,Rural,1954,275544.7138579696
2403,5,3,Rural,1975,334090.9992656547
2725,2,2,Suburb,2000,376117.9679217389
2641,3,1,Rural,2001,326014.8356337099
2889,5,1,Suburb,2021,304768.3101215202
1160,4,3,Suburb,2014,114892.28737502424
2425,3,2,Suburb,2007,267409.618579862
1923,4,2,Urban,2007,244648.9686083189
1311,3,2,Suburb,2012,170172.63424387507
1681,5,2,Rural,1979,194482.43225412563
2983,2,3,Urban,2002,283154.0790221276
1429,5,2,Suburb,1991,242750.1436303585
2955,5,3,Suburb,1997,273391.284653944
2364,5,2,Suburb,1973,255838.51553764477
1003,5,1,Urban,1966,56848.327825813496
1041,3,3,Urban,2021,151614.11807901037
2476,3,2,Urban,1989,265683.0750712965
1578,5,2,Rural,1978,179319.1768511681
1974,4,3,Suburb,1996,195876.56317719692
2096,5,2,Rural,1996,226584.58794739927
1122,4,2,Suburb,1959,158287.3112009881
1986,4,3,Rural,1993,118104.70307375622
1038,3,2,Suburb,2010,107171.98606804248
2532,3,2,Urban,1983,216526.61783882376
1256,5,3,Urban,1973,228655.38669811096
2610,3,2,Urban,1994,268776.85822655325
2896,4,3,Rural,1969,330535.0711939097
2030,3,3,Suburb,2007,287737.0777972109
2334,4,3,Urban,1982,249157.97430781857
1110,2,1,Suburb,1994,141237.43169466424
2145,2,2,Rural,1974,204227.2670475604
2456,5,1,Suburb,1982,167603.2945573873
1564,5,2,Rural,1978,157158.20786599402
2999,5,3,Suburb,1961,269071.26963570184
1512,2,2,Rural,1983,219652.0044628993
2427,3,2,Rural,2009,297687.7027284399
2286,2,3,Suburb,1997,181840.1800792849
2703,4,2,Urban,1986,336090.7920078729
2827,3,2,Rural,2021,328474.3852174572
2836,5,1,Urban,1988,361078.80224020965
1777,4,2,Urban,1983,192286.6078596628
1626,5,2,Suburb,1996,147803.4317606585
2555,4,3,Rural,1952,282420.65328663634
1459,5,2,Urban,2002,158858.89619419936
1735,5,2,Suburb,1996,217025.80960022856
2840,2,3,Suburb,2018,352092.9048711787
2110,5,1,Suburb,1974,211309.08776040623
1394,3,2,Suburb,1998,196260.36025182676
1524,4,3,Suburb,1958,76896.19144617254
2505,5,1,Rural,1979,347732.2338359447
2082,3,1,Rural,1985,198581.10707527815
2456,4,1,Urban,1957,233384.0088567829
1139,4,2,Rural,2011,115632.9380512317
2165,5,1,Suburb,1987,266680.0918814003
2870,3,2,Rural,2009,313459.9855835444
1420,3,3,Suburb,1989,177087.51548239464
2124,3,2,Suburb,2008,118767.1286358049
2244,3,2,Suburb,2009,251790.74770184656
2448,3,2,Rural,2003,284881.6904445421
2011,2,1,Rural,1985,186747.1513160489
1621,2,3,Suburb,1968,194964.83800419804
1478,5,1,Urban,1951,131926.36276874598
1600,3,2,Rural,1953,119250.86704524042
2693,5,3,Suburb,1992,306027.1969499234
2142,2,1,Urban,1972,241836.3027054639
2783,2,2,Rural,1950,254646.9406878233
1976,3,1,Suburb,1999,198343.13939830725
2693,5,1,Urban,1966,255198.02354195545
2549,2,2,Rural,1972,238281.20364594812
2047,4,2,Rural,1990,229488.4028319606
1743,2,1,Urban,2008,252848.8357237706
2862,2,1,Urban,2004,387822.1349147415
2856,5,3,Suburb,1994,304962.0556230602
2304,3,2,Rural,1971,265937.3459976196
1182,2,1,Suburb,1961,156660.6845372559
1804,5,1,Suburb,2018,235263.83917720304
2390,5,2,Rural,1970,228449.2374495505
1180,2,3,Suburb,2000,194717.76401493791
2961,4,1,Suburb,2015,353419.1285229478
1259,4,3,Urban,2019,133593.81526175374
2896,4,1,Urban,1967,254579.64279056428
2163,5,3,Suburb,1959,210669.5521212024
1131,4,3,Rural,2016,171279.47326059928
1581,3,3,Rural,1966,144724.2027047734
2924,2,3,Rural,1964,342089.5110318978
2538,2,3,Suburb,2004,228712.04401598076
2546,4,3,Urban,1999,300724.33821842103
2494,5,1,Suburb,1994,249169.74704998668
2246,2,2,Suburb,1979,289581.4212789572
1983,3,3,Rural,2010,266389.39491432544
1553,5,2,Urban,1950,157427.12520454402
2645,3,1,Urban,1999,323187.9131753621
1496,4,1,Urban,1976,132124.88313816913
2138,2,3,Rural,1964,232976.58579283
1620,4,2,Urban,2016,215015.8440314436
1845,2,3,Suburb,2002,98308.90699203189
1388,5,2,Suburb,1958,101036.47604517672
1111,5,2,Rural,2004,126843.5581612279
2287,4,3,Rural,2001,264687.2114140333
2406,5,2,Urban,1983,247672.2022767208
1672,3,1,Urban,1979,120451.75046241122
1804,4,2,Urban,1974,186023.01129937667
1975,3,3,Suburb,2000,168083.37015617246
2005,4,3,Urban,1965,224765.3841495282
2641,5,3,Suburb,1998,359107.79240253643
1545,2,3,Suburb,1950,212798.28864576496
1837,5,3,Suburb,2014,205752.88092934963
2082,3,1,Rural,1991,311197.49937132245
1605,4,1,Suburb,1979,215949.70353958305
2652,5,2,Urban,1995,351678.3005129599
1118,3,3,Urban,2017,113879.64352232109
1472,4,3,Rural,2015,226905.42303364884
1002,5,2,Suburb,2015,188652.45509600488
2349,5,1,Urban,1983,244236.91915095955
2720,2,3,Suburb,2009,291895.3147194799
1855,5,1,Rural,2016,212980.1856207292
2126,5,3,Suburb,1982,240265.48526597064
1222,3,3,Rural,2005,125084.67608973436
1544,2,2,Rural,1964,178650.93020513977
2943,5,2,Suburb,1956,284786.386125335
1294,4,1,Suburb,1958,157381.9091217087
1792,3,2,Rural,1970,286293.99294735084
2813,2,1,Rural,2013,334574.0592854544
2814,4,3,Rural,1966,326962.6308733976
1921,5,2,Suburb,1978,169412.85352138782
1728,2,2,Suburb,1993,161790.33464270254
2500,2,2,Rural,1968,249771.23052577465
2667,4,1,Rural,1972,300012.2871047295
2274,2,2,Urban,1995,317163.8528604055
2326,2,3,Suburb,2002,219346.36668382253
2694,4,2,Suburb,1989,290677.63514029206
1291,3,3,Rural,1989,83733.3961242774
1603,2,2,Urban,1954,137758.39147411316
1564,3,2,Rural,1983,249593.07214772416
2143,3,2,Suburb,1980,225128.8883295325
1027,2,3,Rural,2012,92401.6706076915
2844,5,1,Urban,2011,398673.8925802793
1873,2,3,Urban,1982,202097.6481752835
1918,3,3,Rural,1961,247441.08645637304
1536,4,3,Rural,1989,227836.4393649553
2889,3,2,Rural,2003,217371.2569316376
1031,5,1,Suburb,1963,106102.1098202118
2112,5,1,Rural,2015,223960.72125162464
1041,4,3,Rural,1960,69686.4995106778
2005,5,1,Suburb,1966,228371.75818753097
2684,2,1,Suburb,2012,420011.074312912
1497,5,2,Urban,1963,216308.64765554375
2341,4,2,Suburb,1972,296325.31068787456
2830,4,1,Suburb,1953,317164.0200652822
1313,3,3,Rural,2008,146448.3916822104
1279,2,1,Suburb,2017,92720.46328714128
1457,4,1,Rural,1996,99414.82886582748
1467,5,3,Urban,2008,188162.35737312268
1024,4,1,Rural,1963,84250.83164088716
1930,2,2,Rural,1996,224423.7884699783
1546,2,3,Suburb,2004,151674.5546720464
2679,2,3,Rural,1979,248815.8568998413
1672,5,3,Suburb,2018,194365.52173522496
2309,2,1,Rural,1968,290441.2722043265
2646,2,1,Rural,2004,367127.2593686804
1569,2,1,Suburb,2014,186621.470200735
1552,2,2,Urban,2014,58362.73903157847
1846,4,1,Suburb,2008,192263.93866208172
2763,2,2,Urban,1974,372849.44506266
2447,5,3,Urban,1969,179825.05450894675
1610,4,3,Rural,1975,114018.76433285118
2700,5,2,Rural,2001,285986.6261608035
1248,4,3,Urban,2014,151172.0646789543
1086,3,1,Suburb,1953,123133.70314872164
2113,4,1,Urban,1964,209852.68226236216
1602,3,1,Suburb,1968,134890.1619427012
2283,2,2,Urban,1977,281616.172500066
2715,2,2,Suburb,2001,213616.57435660867
2726,2,2,Suburb,1969,289151.2829059729
2415,4,2,Suburb,2005,314817.69254311844
1371,5,2,Rural,1974,103776.64650300752
1517,3,2,Rural,1969,183638.39917732571
1287,5,1,Rural,2003,194231.80177526828
1749,5,1,Suburb,1970,188387.42837175867
2129,4,1,Suburb,2007,188743.76370421675
2843,5,2,Urban,2007,320615.8134702506
2628,4,3,Rural,1963,277296.5065249648
2601,3,1,Urban,1967,288390.58557388576
1599,4,3,Suburb,1991,188215.5056319408
1540,4,3,Suburb,1989,257935.4653437072
1939,2,2,Urban,2003,241307.1637864996
2885,4,1,Rural,1955,341906.8411563098
1011,2,3,Suburb,2021,38096.89060900512
2325,2,3,Suburb,1953,344359.04862548376
1956,2,2,Suburb,1996,155196.62663257352
2266,3,3,Rural,1990,224269.4237078977
1524,4,2,Suburb,1983,198569.60110965456
2536,5,2,Suburb,1993,337391.3702968859
2685,5,2,Suburb,1958,285705.43754058337
1723,3,3,Suburb,1961,182581.3227067614
1314,5,2,Rural,1953,238127.4235814649
1034,4,1,Rural,1988,161588.10772872315
2290,3,1,Suburb,1959,282713.87576261087
2610,5,3,Urban,1997,433108.8118080652
1555,5,1,Rural,2007,184704.57338544863
1599,2,3,Rural,1988,107582.91002452756
2794,3,3,Urban,2008,250515.6085279298
1215,5,3,Urban,1995,138435.17932407223
2685,3,1,Rural,1952,292363.66502528853
2836,3,1,Rural,2002,351728.82641648164
2037,2,3,Suburb,1982,222962.61195882727
1112,5,2,Suburb,1986,137246.01058404607
2919,5,2,Suburb,1994,293121.0543899352
1158,2,2,Suburb,1966,186171.916220188
1207,2,1,Urban,2006,138025.2033226139
1973,4,1,Rural,2013,224921.7080257581
1516,2,3,Urban,2000,90690.91240706788
2491,2,2,Rural,1968,237779.1422218409
1435,3,1,Suburb,1981,177192.4554470861
2045,2,3,Suburb,2006,282822.88213965815
1117,2,2,Urban,2003,176483.48807167113
1746,4,2,Urban,2011,215834.66678881747
2493,5,1,Rural,1966,158454.72548434476
2153,2,3,Rural,2014,190009.3170177585
